zipcode,population,centroid_lat,centroid_lon,regional spatial type,capacity,rc_centroid_lat,rc_centroid_lon
97353,5017,49.796850412177,10.332820560083,rural,141718,49.794345849718,10.334281928506
97355,5371,49.753180340635,10.363605512708,urban,139136,49.761256323306,10.330925858423
97357,3346,49.838253312594,10.348982128203,rural,142013,49.83131650242,10.325998178773
97359,3743,49.809306775878,10.229292830239,urban,143524,49.800744879106,10.233519063806
97421,17296,50.044338680439,10.223903491049,rural,0,,
97422,21988,50.062135681678,10.242837972066,rural,0,,
97424,15856,50.028276653409,10.205570070339,rural,162887,50.036215617423,10.241998436613
97437,13793,50.047102897153,10.506992624054,rural,142486,50.033161639084,10.513087562287
97440,10893,50.003001777169,10.082481431029,urban,0,,
97447,8157,49.900640716176,10.324728443929,rural,145014,49.911313928737,10.338322778139
97450,8636,49.98941032223,9.9594320941343,urban,130559,49.976150204458,9.9599046750716
97453,8169,50.07169781197,10.350190720743,rural,0,,
97456,7510,50.12100864327,10.20364227834,rural,0,,
97461,5417,50.13899489771,10.534978657853,rural,125478,50.135351628206,10.531269107198
97464,8409,50.069593507986,10.170890998709,rural,0,,
97469,6619,50.017831662623,10.288472338582,rural,0,,
97475,5976,50.026579494227,10.59776863524,rural,143686,50.011234001482,10.586633261251
97478,6751,49.963260079509,10.521282544099,rural,142671,50.000780050275,10.542111343208
97483,5600,49.963542013563,10.661880127598,rural,153355,49.97118607486,10.675211040808
97486,3920,50.089706407758,10.561970016148,rural,133776,50.084888268681,10.560152347978
97488,4397,50.183119835221,10.386005654886,rural,0,,
97490,4434,50.095885021361,10.146324336898,rural,0,,
97491,1905,50.157028466632,10.457278383425,rural,121028,50.153524166118,10.441523566539
97493,5402,50.007271565235,10.164275443261,urban,150973,50.028941098756,10.157689548932
97494,1002,50.206704389422,10.524347093258,rural,109352,50.21616054554,10.525522891406
97496,1500,50.136678085174,10.624389932444,rural,123527,50.141988800705,10.649698100741
97497,1364,49.909299786584,10.395720456437,rural,0,,
97499,2050,49.9630514345,10.410055212841,rural,0,,
97500,3973,49.990390247743,10.685303568595,rural,151357,49.982547901486,10.669845761215
97502,3174,50.068114336549,10.09108494663,rural,0,,
97503,1307,50.022688874982,10.377155310647,rural,143732,50.019094818253,10.361254825715
97505,2618,50.044098867827,10.154711270211,urban,0,,
97506,3603,49.998167906154,10.208675902074,urban,0,,
97508,4360,49.987008170217,10.340947432454,rural,0,,
97509,5718,49.92751787479,10.259338763509,rural,0,,
97511,851,49.873336403081,10.351676651941,rural,0,,
97513,1208,49.922693402949,10.444274325669,rural,0,,
97514,4232,49.924205581877,10.652457907921,rural,155922,49.923032839343,10.668286373225
97516,1485,49.861790178098,10.420928019662,rural,0,,
97517,1242,50.16778214616,10.204424845309,rural,123684,50.165428478045,10.207541976578
97519,1850,50.106551036948,10.438618801488,rural,129012,50.107163621926,10.450531519715
97520,4852,49.967434984285,10.221015037442,rural,0,,
97522,3272,49.977401586682,10.589905720551,rural,145316,49.986294477863,10.579886404456
97523,2002,49.922974998553,10.130722800266,urban,0,,
97525,4121,49.990373392305,10.255880281252,rural,0,,
97526,4286,50.041918325061,10.262634016035,rural,0,,
97528,1190,50.246133589184,10.565610890257,rural,0,,
97529,2096,49.943758443554,10.339713739836,rural,0,,
97531,2855,50.028696014206,10.428334137889,rural,140560,50.026443230387,10.446306153653
97532,4114,50.117807679841,10.28387244432,rural,0,,
97534,3020,49.955503949402,10.142175475454,urban,0,,
97535,3632,50.073311167451,10.025468878837,rural,0,,
97537,1159,49.921446332168,10.170496451303,urban,0,,
97539,2050,50.003348342105,10.469309199413,rural,141589,50.018931904687,10.48579385728
97616,18486,50.32010884606,10.216991952474,rural,97920,50.335632710205,10.196295440587
97618,14368,50.338582098348,10.303857810058,rural,0,,
97631,6284,50.278125589581,10.481792681117,rural,98639,50.29764553388,10.451727049906
97633,9585,50.344586973019,10.441848871434,rural,0,,
97638,5991,50.437807750167,10.331978452794,rural,76393,50.437707295885,10.305068780422
97640,3915,50.396575675173,10.295642626111,rural,0,,
97645,3626,50.456847005594,10.226679556735,rural,71374,50.45847891499,10.244723556205
97647,3566,50.490315628561,10.131012681609,rural,0,,
97650,2341,50.524868955809,10.166140301237,rural,0,,
97653,5157,50.402748873119,9.999935709412,rural,71485,50.41380278744,10.011040050598
97654,2285,50.403549172657,10.182280330072,rural,0,,
97656,2953,50.438211395423,10.071708306731,rural,0,,
97657,2755,50.336880381226,10.034364760338,rural,0,,
97659,1356,50.360862109784,10.1004952766,rural,0,,
97688,22206,50.209240498321,10.06026522649,rural,0,,
97702,8408,50.256045384827,10.275991672135,rural,109642,50.25763771157,10.250998221163
97705,8162,50.277955346942,9.9722084427202,rural,96551,50.277028893524,10.004736353508
97708,4742,50.268247430988,10.065596983299,rural,103906,50.261746759112,10.062407529866
97711,6040,50.191932006536,10.278433133106,rural,118993,50.189699409537,10.299142225861
97714,5277,50.152137972143,10.13211665176,rural,0,,
97717,3532,50.154629474115,10.033447218233,rural,118275,50.155720223146,10.041895522263
97720,4304,50.219202821913,10.131554094161,rural,112528,50.228435910932,10.124167925281
97723,5352,50.199046014911,9.9394704112259,rural,105313,50.200294155325,9.9676054339365
97724,1753,50.275339364214,10.174166716537,rural,0,,
97725,3091,50.122774416035,9.9751887392659,rural,111487,50.141817321265,9.9665203139535
97727,1909,50.092206807517,9.9369566079402,rural,114092,50.098470173225,9.9359619194557
97729,1227,50.13141038029,10.077368461251,rural,0,,
97737,11106,50.044224140563,9.7043978383542,rural,103438,50.060351728552,9.6807930625913
97753,15794,49.96225011228,9.7458691188733,urban,120434,49.97399682644,9.7726661788077
97762,11924,50.108443217997,9.867935695063,rural,109837,50.117755309641,9.8787143468845
97769,6877,50.305922798349,9.7838871683183,rural,77442,50.304573763914,9.7805342034381
97772,3297,50.362535015748,9.8538239969164,rural,70452,50.378969299692,9.911520201699
97773,1089,50.19118705474,9.5441652745791,rural,0,,
97775,2670,50.148738076394,9.6459626438988,rural,86660,50.153342650121,9.6538397532129
97776,3406,50.011111989723,9.8394378174923,rural,116505,50.008723522223,9.8277062858391
97778,916,50.133564766945,9.5487938132775,rural,0,,
97779,985,50.289895934453,9.9004377718674,rural,86795,50.277707265402,9.8962424949509
97780,1339,50.017688465695,9.780630546001,rural,0,,
97782,1516,50.1219252552,9.7183853332445,rural,0,,
97783,1897,50.065584706694,9.7862147280094,rural,0,,
97785,907,50.190355916407,9.6360456614231,rural,0,,
97786,1862,50.389619019783,9.7695187044638,rural,60281,50.396737935957,9.770730673906
97788,919,50.034336900499,9.6229866828109,rural,0,,
97789,2175,50.274781483076,9.8073589509968,rural,81466,50.275144156973,9.8051382407365
97791,1052,50.215243586408,9.6305653618144,rural,0,,
97792,1059,50.321461724116,9.8806862281891,rural,77882,50.320076287168,9.8631706354743
97794,2187,50.099867601962,9.6311724560426,rural,95717,50.094119334886,9.6605473487194
97795,1856,50.253057769576,9.8592235467507,rural,85599,50.266393227872,9.8582821450309
97797,2301,50.177806872476,9.7825711602275,rural,92242,50.154814995423,9.761626830451
97799,2260,50.248271430347,9.7169884588217,rural,71473,50.26230266443,9.6702853516589
97816,16170,50.003412110116,9.5833285063913,rural,108786,49.987372117882,9.5741051769519
97828,11442,49.842299087673,9.5618105622478,rural,113214,49.840750077933,9.5633853406057
97833,4839,50.063080903075,9.4477512906132,rural,96332,50.052718375079,9.4958387740419
97834,2266,49.860860482485,9.7167085510931,rural,0,,
97836,1961,49.87947049675,9.4664487911764,rural,0,,
97837,2577,49.822536584006,9.643185069741,rural,0,,
97839,2084,49.850234781058,9.528755781208,rural,106183,49.848868581036,9.5093980953338
97840,2023,49.877022954183,9.5734258574778,rural,0,,
97842,1501,49.864399502145,9.6482684804093,rural,0,,
97843,1275,49.971629224561,9.468435108962,rural,0,,
97845,1317,49.937461223377,9.5516768306823,rural,0,,
97846,3018,50.048670380705,9.5206981683604,rural,99479,50.03695794948,9.52332358181
97848,1089,49.981552711231,9.5287694953662,rural,0,,
97849,1072,49.907341264635,9.6258871000231,rural,0,,
97851,1062,49.904142099487,9.5660964427625,rural,0,,
97852,975,49.827875523154,9.4860044178904,rural,0,,
97854,2357,49.950752809352,9.6493159711645,rural,112590,49.953636168766,9.6636117800614
97855,4519,49.802685434193,9.6020656232895,rural,0,,
97857,1455,49.90454795056,9.6779721000489,rural,114661,49.908681545397,9.6737934161258
97859,1461,50.013079497995,9.4639947784749,rural,0,,
97892,4051,49.786837381783,9.5289958488039,rural,97291,49.769833280474,9.511507191456
97901,1369,49.839587697072,9.4068643808363,rural,0,,
97903,2166,49.785592753589,9.3355669685644,rural,0,,
97904,1918,49.792821637155,9.3721323144661,rural,0,,
97906,2825,49.794377275182,9.4509879512127,rural,0,,
97907,1498,49.801763539374,9.4848910352557,rural,0,,
97909,1649,49.799842041877,9.4020756840192,rural,0,,
89447,802,48.68002355,10.319282575963,rural,0,,
97277,2333,49.7206277,9.6708452861553,urban,0,,
